dates,136 cv,150 cv,143 cv,120 cv,177 cv,211 cv,170 cv
2019-10-01,12436.666666666666,17425.0,17276.0,17990.0,23980.0,20290.0,10990.0
2020-03-01,,21500.0,15620.0,15050.0,17000.0,26710.0,13725.0
2020-05-01,,21640.0,16250.0,17490.0,,24740.0,15393.333333333334
2020-06-01,,,,12900.0,,21500.0,
2020-07-01,,,,22999.0,,17990.0,
