dates,120 cv,122 cv,181 cv,116 cv,150 cv
2020-04-01,21734.0,27656.666666666668,37638.0,35725.0,22180.0
2020-05-01,23999.045454545456,,39622.5,,26665.0
2020-06-01,20880.0,,32350.0,,
2020-07-01,23710.0,,,,
