dates,136 cv,150 cv,340 cv,190 cv,184 cv,224 cv,252 cv
2020-04-01,29398.75,31640.787401574802,61857.41935483871,38600.98765432099,41796.52173913043,37716.0,43980.0
2020-05-01,28950.3125,32134.102564102563,53925.0,37786.153846153844,37198.57142857143,33375.0,
2020-06-01,33042.94117647059,29109.166666666668,60418.333333333336,38401.42857142857,,,
