dates,115 cv,95 cv,120 cv,140 cv,117 cv,125 cv,85 cv,105 cv,163 cv
2020-05-01,5521.666666666667,6990.0,13013.333333333334,7000.0,9290.0,6400.0,7380.0,7500.0,6745.0
2020-06-01,7390.0,6445.0,8950.0,8453.75,10410.0,,6500.0,,
2020-07-01,7739.166666666667,6270.0,,,10940.0,,6820.0,,
