dates,340 cv,400 cv,440 cv,252 cv,360 cv
2019-12-01,62900.0,55900.0,74880.0,56900.0,64900.0
2020-01-01,59990.0,63200.0,,44900.0,57990.0
2020-02-01,,52900.0,,46645.0,
2020-04-01,,60566.666666666664,,50900.0,
2020-05-01,,,,44600.0,
2020-06-01,,,,47434.0,
2020-07-01,,,,47660.0,
