dates,210 cv,90 cv,136 cv,138 cv,194 cv,143 cv,110 cv,160 cv,207 cv
2020-05-01,8900.0,1200.0,2471.714285714286,3133.3333333333335,4500.0,1000.0,3500.0,5500.0,5000.0
2020-06-01,9433.333333333334,3512.5,2900.0,3533.3333333333335,,,,,
2020-07-01,,,25000.0,,,,,,
