dates,143 cv,120 cv,136 cv,170 cv,190 cv,180 cv,265 cv,160 cv,211 cv
2020-03-01,9971.818181818182,7500.0,11670.0,15250.0,11660.0,9580.0,14202.25,8390.0,9000.0
2020-04-01,10806.0,7623.333333333333,,6800.0,11970.0,13300.0,,9000.0,
2020-05-01,10534.0,7485.0,,4850.0,,,,,
2020-06-01,10215.0,,,12800.0,,,,,
2020-07-01,12280.0,,,,,,,,
