dates,109 cv,211 cv,116 cv,136 cv,205 cv,204 cv,158 cv
2020-03-01,1500.0,6000.0,2300.0,5970.0,3000.0,3990.0,1700.0
2020-05-01,4645.0,4500.0,,,3600.0,3995.714285714286,
2020-06-01,,,,,,4674.074074074074,
2020-07-01,,,,,,6310.0,
