dates,143 cv,150 cv,184 cv,163 cv,245 cv,218 cv,116 cv
2020-03-01,12645.0,24780.0,16355.0,11980.0,19420.0,18960.0,11880.0
2020-05-01,12824.0,,16865.0,,,,
