dates,105 cv,85 cv,100 cv,94 cv,125 cv
2020-05-01,700.0,750.0,1580.2,1800.0,1485.7142857142858
2020-06-01,350.0,1602.5,2900.0,,
2020-07-01,,500.0,,,
