dates,218 cv,272 cv,190 cv,320 cv,245 cv,326 cv,150 cv,333 cv,252 cv
2020-03-01,35242.307692307695,39150.32258064516,29105.0,40684.857142857145,27311.428571428572,45983.333333333336,31555.0,36550.0,34400.0
2020-04-01,32174.0,37831.666666666664,33926.36363636364,36318.666666666664,,41983.333333333336,30380.0,,33692.0
2020-05-01,31139.545454545456,35660.555555555555,26862.85714285714,35629.0,,39626.666666666664,,,
2020-06-01,,,26968.46153846154,,,,,,
