dates,111 cv,140 cv,120 cv
2019-11-01,16499.0,20390.0,19990.0
2019-12-01,19490.0,19896.25,15990.0
2020-01-01,16990.0,18187.541666666668,15600.0
2020-02-01,17823.333333333332,,
2020-03-01,20267.0,,
2020-05-01,14990.0,,
2020-06-01,16275.9,,
2020-07-01,16290.833333333334,,
