dates,90 cv,97 cv,73 cv,75 cv
2020-02-01,12888.0,11000.0,10999.0,9990.0
2020-05-01,11533.625,,11263.333333333334,
2020-06-01,10737.5,,11124.875,
2020-07-01,11257.0,,11540.0,
