dates,69 cv,105 cv,85 cv
2019-11-01,21490.0,25270.0,15820.0
2020-01-01,15990.0,22165.0,
2020-03-01,17900.0,,
2020-05-01,14697.692307692309,,
2020-07-01,15065.833333333334,,
