dates,380 cv,300 cv,250 cv,550 cv,180 cv,240 cv
2017-10-01,74445.0,64900.0,74500.0,119900.0,59990.0,59900.0
2019-10-01,79900.0,61925.0,55745.0,119900.0,62600.0,67900.0
2019-11-01,,67900.0,72990.0,,61395.0,59900.0
2020-01-01,,75736.25,,,,67990.0
2020-03-01,,,,,,64990.0
2020-05-01,,,,,,65895.0
2020-06-01,,,,,,79500.0
2020-07-01,,,,,,65419.0
