dates,116 cv,150 cv,120 cv,245 cv,165 cv
2020-03-01,5468.0,7360.0,2495.0,4500.0,2200.0
2020-04-01,4470.0,,,,
2020-05-01,2000.0,,,,
2020-07-01,2000.0,,,,
