dates,110 cv,90 cv,130 cv,160 cv,250 cv,180 cv,85 cv,106 cv
2020-03-01,9101.481481481482,7983.333333333333,9135.714285714286,11880.0,17730.0,9695.0,7700.0,6990.0
2020-04-01,9499.615384615385,9200.0,8308.57142857143,13620.0,15840.0,,,
2020-05-01,9776.666666666666,7145.0,10475.0,,,,,
2020-06-01,9325.0,6740.0,13510.0,,,,,
2020-07-01,9725.714285714286,,9800.0,,,,,
