dates,75 cv,64 cv,95 cv,177 cv,68 cv,109 cv,94 cv
2017-12-01,2499.0,3990.0,3344.3333333333335,6800.0,2675.0,4660.0,2800.0
2020-02-01,2494.0,4195.0,3508.5714285714284,,3070.0,,
2020-06-01,,3427.6666666666665,,,,,
2020-07-01,,2463.5,,,,,
