dates,75 cv,84 cv,102 cv,103 cv,86 cv,95 cv,105 cv
2020-02-01,9900.0,9500.0,8950.0,5842.5,3000.0,7480.0,13490.0
2020-03-01,6507.5,6990.0,6800.0,,,6613.333333333333,12490.0
2020-06-01,6360.0,7500.0,,,,7476.666666666667,
2020-07-01,,7307.142857142857,,,,,
