dates,190 cv,258 cv,150 cv,218 cv,184 cv,313 cv,143 cv,381 cv,306 cv,245 cv
2020-04-01,28856.81818181818,33158.0,26785.555555555555,24532.666666666668,21100.0,38684.28571428572,19420.0,46290.0,33640.0,26620.0
2020-05-01,31814.444444444445,38047.5,22212.5,26133.333333333332,16380.0,,23330.0,40810.0,,
2020-06-01,26790.0,,24090.0,28880.0,25260.0,,,,,
