dates,231 cv,381 cv,258 cv,313 cv,218 cv,249 cv,306 cv,450 cv
2020-04-01,41792.542372881355,58252.72727272727,45830.641711229946,49832.92134831461,42049.375,32930.0,47560.0,72013.33333333333
2020-05-01,41575.0,56636.333333333336,45504.51612903226,48039.354838709674,35414.444444444445,47130.0,33460.0,62695.0
2020-06-01,40825.0,55201.794871794875,49166.6,52304.0,39123.88888888889,32540.0,,
2020-07-01,37910.0,58107.142857142855,41973.75,47684.117647058825,37160.0,54720.0,,
