dates,90 cv,125 cv,160 cv,250 cv,200 cv,102 cv,170 cv,105 cv
2020-02-01,7990.0,7900.0,9945.0,15990.0,10500.0,5200.0,9500.0,6900.0
2020-05-01,6990.0,5500.0,9230.0,,7250.0,,,5400.0
2020-06-01,11500.0,7266.666666666667,9290.0,,,,,
2020-07-01,9195.0,,,,,,,
