dates,140 cv,110 cv,150 cv,156 cv,120 cv,136 cv,90 cv
2020-05-01,8745.0,7900.0,8250.0,11500.0,8500.0,8700.0,9500.0
2020-06-01,13000.0,,,8145.0,,8800.0,
2020-07-01,8750.0,,,,,,
