dates,49 cv,60 cv,75 cv,80 cv,139 cv,88 cv,55 cv,64 cv
2020-05-01,3702.0,613.3333333333334,500.0,1500.0,8500.0,300.0,700.0,300.0
2020-06-01,1175.0,350.0,,3000.0,,,,
