dates,110 cv,120 cv,99 cv,208 cv,82 cv,165 cv,130 cv
2020-04-01,14828.0,16700.0,17521.11111111111,18732.0,11110.0,19420.0,16020.0
2020-05-01,14665.0,15362.5,13856.0,,,,
2020-06-01,15155.0,16520.0,14366.0,,,,
2020-07-01,16720.0,,,,,,
