dates,90 cv,110 cv,86 cv,105 cv,75 cv,122 cv,116 cv
2020-05-01,10395.0,11990.0,10980.0,7990.0,7800.0,12469.5,10999.0
2020-06-01,9890.0,11474.5,,9700.0,10659.666666666666,,
2020-07-01,7400.0,,,,,,
