dates,150 cv,156 cv,163 cv,112 cv,120 cv,92 cv,114 cv,200 cv,115 cv,90 cv
2020-04-01,15255.0,9590.0,10990.0,14260.0,9553.333333333334,10480.0,10500.0,9395.0,12990.0,8000.0
2020-05-01,14990.0,11500.0,11486.666666666666,,12630.0,,10680.0,11153.333333333334,,
2020-07-01,14475.0,,,,,,,,,
