dates,68 cv,86 cv,110 cv
2018-10-01,4490.0,5900.0,5890.0
2019-11-01,4990.0,2575.0,
2020-03-01,2900.0,,
2020-04-01,4650.0,,
2020-05-01,4400.0,,
2020-06-01,3387.5,,
2020-07-01,4999.0,,
