dates,105 cv,100 cv
2019-08-01,11980.0,13990.0
2019-11-01,16990.0,12580.0
2019-12-01,16156.666666666666,13990.0
2020-01-01,13490.0,14990.0
2020-02-01,15090.0,12605.0
2020-03-01,14005.0,13500.0
2020-04-01,15990.0,
2020-05-01,14628.625,
2020-06-01,14819.166666666666,
2020-07-01,14122.72,
