dates,60 cv,82 cv,68 cv,59 cv,70 cv,90 cv,67 cv,75 cv
2019-02-01,2996.6666666666665,3950.0,5290.0,3900.0,3796.6666666666665,2500.0,2800.0,3695.0
2019-09-01,,,4590.0,4845.0,3460.125,,4250.0,
2020-05-01,,,3837.0,3200.0,,,,
2020-06-01,,,3373.076923076923,3104.814814814815,,,,
