dates,165 cv,145 cv,175 cv,150 cv
2020-01-01,17200.0,14990.0,14990.0,11300.0
2020-02-01,,13000.0,14656.666666666666,14480.0
2020-03-01,,,12990.0,7990.0
2020-06-01,,,,11414.0
2020-07-01,,,,12792.0
