dates,116 cv,218 cv,143 cv,150 cv,184 cv,245 cv
2020-03-01,28500.0,21944.0,18384.0,29914.70588235294,22834.285714285714,22680.0
2020-04-01,16598.0,16490.0,16230.0,26952.0,18420.0,
2020-05-01,16610.0,,15051.666666666666,29886.25,19801.666666666668,
