dates,271 cv,313 cv,510 cv,306 cv
2020-02-01,20995.0,21926.666666666668,22000.0,15000.0
2020-04-01,32491.11111111111,18626.666666666668,,
2020-05-01,26248.333333333332,22204.0,,
2020-06-01,18654.615384615383,,,
2020-07-01,16248.931034482759,,,
