dates,105 cv,260 cv,109 cv,150 cv,116 cv,115 cv,185 cv
2020-02-01,3000.0,9990.0,4990.0,6990.0,5200.0,1.0,5173.8
2020-05-01,5996.666666666667,11990.0,4303.166666666667,,7895.0,,
2020-06-01,4342.25,6500.0,4998.333333333333,,,,
2020-07-01,4900.0,,4480.0,,,,
