dates,150 cv,163 cv,120 cv,200 cv
2020-04-01,12990.0,13878.57142857143,12444.8,12580.0
2020-05-01,12120.0,14875.0,13352.5,10863.333333333334
2020-06-01,,14070.0,12336.42857142857,12203.333333333334
