dates,190 cv,235 cv,150 cv,320 cv
2020-04-01,39703.0,46339.230769230766,34011.0,53813.333333333336
2020-05-01,36018.88888888889,47364.48275862069,37170.0,
2020-06-01,44342.0,,,
