dates,125 cv,150 cv,184 cv,140 cv,180 cv,110 cv
2020-03-01,18345.0,18261.53846153846,25466.666666666668,15197.5,23071.11111111111,14370.0
2020-04-01,17960.0,15120.0,25860.0,10940.0,20026.666666666668,
2020-05-01,20510.0,18671.428571428572,,16985.0,15490.0,
2020-06-01,,19500.0,,14910.0,,
2020-07-01,,17680.0,,,,
