dates,86 cv,60 cv,105 cv,70 cv,75 cv,180 cv,90 cv,80 cv
2019-03-01,7990.0,8600.0,6452.857142857143,5600.0,7990.0,10250.0,6990.0,4726.666666666667
2019-04-01,6455.0,7490.0,6760.9,5922.5,5790.0,,7030.0,
2020-01-01,6929.421052631579,5609.75,,,6760.0,,6231.538461538462,
2020-02-01,,7140.0,,,6359.2307692307695,,,
2020-03-01,,2800.0,,,5895.555555555556,,,
2020-04-01,,6290.0,,,,,,
2020-05-01,,6156.666666666667,,,,,,
2020-06-01,,5816.967741935484,,,,,,
2020-07-01,,5841.388888888889,,,,,,
