dates,218 cv,143 cv,184 cv,245 cv,116 cv,150 cv,163 cv
2020-04-01,23938.823529411766,18558.85714285714,19934.70588235294,24670.0,18672.0,19705.0,17580.0
2020-05-01,21618.88888888889,15923.703703703704,20711.57894736842,,17430.0,,15217.5
2020-06-01,24140.0,15876.666666666666,17446.666666666668,,13480.0,,
