dates,272 cv,218 cv,190 cv,245 cv,326 cv,252 cv,333 cv,150 cv,320 cv,349 cv
2020-03-01,60789.166666666664,47528.75,40515.38461538462,53875.0,54730.0,43685.0,72070.0,28300.0,56560.0,97490.0
2020-04-01,57210.0,54035.0,42892.0,32586.666666666668,45315.0,43900.0,55515.0,,58750.0,
2020-05-01,,,37575.0,,45900.0,,86495.0,,,
2020-06-01,,,42336.666666666664,,,,,,,
