dates,570 cv,340 cv,440 cv,385 cv,245 cv,333 cv
2020-01-01,75700.0,91900.0,81990.0,68900.0,77400.0,58990.0
2020-05-01,79700.0,94990.0,87990.0,63000.0,109000.0,59900.0
2020-06-01,75433.33333333333,89500.0,,,78500.0,
2020-07-01,,,,,53790.0,
