dates,60 cv,75 cv,90 cv,70 cv,120 cv,110 cv,82 cv,109 cv,92 cv
2019-05-01,5690.0,5096.666666666667,5001.666666666667,4763.291666666667,6526.666666666667,3490.0,5400.0,3700.0,5595.0
2020-02-01,5467.5,3885.4545454545455,4628.333333333333,3863.3333333333335,6990.0,5076.666666666667,,,
2020-03-01,4526.333333333333,3838.0,4640.909090909091,2490.0,,3831.285714285714,,,
2020-05-01,4251.739130434783,4516.25,,,,4142.0,,,
2020-06-01,4404.0,,,,,,,,
2020-07-01,3748.0,,,,,,,,
