dates,160 cv,110 cv,136 cv,150 cv,125 cv,87 cv
2019-11-01,18280.0,9900.0,14750.0,14900.0,14690.0,13990.0
2020-04-01,16820.0,13226.0,18892.0,15426.666666666666,,
2020-05-01,,12491.25,17260.0,16480.0,,
2020-06-01,,11849.0,17318.0,14744.5,,
2020-07-01,,,13260.0,,,
