dates,163 cv,140 cv,165 cv,250 cv,170 cv,110 cv,195 cv
2020-04-01,28300.0,19958.333333333332,23990.0,23450.0,20400.0,28900.0,18490.0
2020-05-01,,16500.0,28200.0,,,14249.666666666666,
2020-07-01,,16000.0,23134.222222222223,,,23485.0,
