dates,81 cv,155 cv,92 cv,138 cv,88 cv,109 cv,110 cv
2020-02-01,6413.333333333333,7200.0,3990.0,5900.0,6460.0,6500.0,4990.0
2020-03-01,5984.5,,,4500.0,6490.0,,
2020-06-01,5690.0,,,,7990.0,,
2020-07-01,7500.0,,,,4363.333333333333,,
