dates,100 cv,87 cv,165 cv,160 cv
2020-02-01,6100.0,3500.0,8800.0,7480.0
2020-03-01,5933.333333333333,9990.0,,
2020-05-01,,6000.0,,
2020-06-01,,5345.0,,
