dates,510 cv,339 cv,292 cv,306 cv,550 cv,249 cv
2020-04-01,67142.0,64203.75,50286.666666666664,58952.22222222222,92398.0,55290.0
2020-05-01,64900.0,64525.0,58750.0,54826.0,90046.66666666667,49838.46153846154
2020-06-01,,58185.0,,52535.0,81080.0,58560.0
2020-07-01,,,,56685.0,,45126.666666666664
